ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12777020,2015 Hyundai Veloster SR Turbo FS4 Series 2,23490,Hyundai,Veloster,SR Turbo,FS4 Series 2,2015,102757,Coupe,Manual,Unleaded Petrol, Used,1591,White,4
12840025,2011 Ford Focus Trend LW,10990,Ford,Focus,Trend,LW,2011,166544,Sedan,Automatic,Unleaded Petrol, Used,1999,Grey,5
12836240,2019 Toyota Landcruiser Prado Kakadu (4X4) GDJ150R,86880,Toyota,Landcruiser Prado,Kakadu (4X4),GDJ150R,2019,54071,Wagon,Automatic,Diesel, Used,2755,White,7
12782050,2013 Ford Ranger XL 2.2 HI-Rider (4X2) PX,24990,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX,2013,126222,Crew Cab Pickup,Manual,Diesel, Used,2198,White,5
12846418,2011 Mercedes-Benz ML350 Sports (4X4) W164 09 Upgrade,22950,Mercedes-Benz,ML350,Sports (4X4),W164 09 Upgrade,2011,125431,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,Black,5
12840492,2004 Volkswagen Transporter (SWB) T5,8600,Volkswagen,Transporter,(SWB),T5,2004,76760,Van,Automatic,Diesel, Used,2460,White,2
12759774,2019 Hyundai Kona Iron MAN Edition 0S.2 WG,34990,Hyundai,Kona,Iron MAN Edition,0S.2 WG,2019,65206,Wagon,Automatic,Unleaded Petrol, Used,1591,Grey,5
12758001,2016 Mitsubishi Triton GLS (4X4) MQ MY17,36880,Mitsubishi,Triton,GLS (4X4),MQ MY17,2016,124166,Dual Cab Utility,Automatic,Diesel, Used,2440,Black,5
12725099,2009 Toyota Landcruiser Sahara (4X4) UZJ200R,54990,Toyota,Landcruiser,Sahara (4X4),UZJ200R,2009,235793,Wagon,Automatic,Unleaded Petrol, Used,4664,White,8
12844336,2017 Ford Focus RS LZ,54999,Ford,Focus,RS,LZ,2017,28006,Hatchback,Manual,Premium Unleaded Petrol, Used,2261,Grey,5
12735971,2019 Toyota Camry SL V6 GSV70R MY19,38965,Toyota,Camry,SL V6,GSV70R MY19,2019,59522,Sedan,Automatic,Unleaded Petrol, Used,3456,Silver,5
12689676,2006 Mercedes-Benz E350 Elegance 211 MY06 Upgrade,10500,Mercedes-Benz,E350,Elegance,211 MY06 Upgrade,2006,205000,Sedan,Automatic,Premium Unleaded Petrol, Used,3498,silver,5
12845618,2020 Isuzu D-MAX X-Terrain (4X4) RG MY21,67999,Isuzu,D-MAX,X-Terrain (4X4),RG MY21,2020,43182,Crew Cab Utility,Automatic,Diesel, Used,2999,White,5
12779294,2017 Ford Ranger XLS 3.2 (4X4) PX Mkii MY17,42999,Ford,Ranger,XLS 3.2 (4X4),PX Mkii MY17,2017,149649,Dual Cab Utility,Automatic,Diesel, Used,3198,Silver,5
12831698,2010 Honda Accord VTI 50,8500,Honda,Accord,VTI,50,2010,107471,Sedan,Automatic,Unleaded Petrol, Used,2354,Alabaster,5
12828356,2022 Toyota Fortuner GX NAV GUN156R,64987,Toyota,Fortuner,GX NAV,GUN156R,2022,10,Wagon,Automatic,Diesel, Used,2755,White,7
12739153,2013 Kia RIO S UB MY13,11888,Kia,RIO,S,UB MY13,2013,112141,Hatchback,Automatic,Unleaded Petrol, Used,1396,Grey,5
12819530,2020 Hyundai I30 Active PD2 MY20,24990,Hyundai,I30,Active,PD2 MY20,2020,64501,Hatchback,Automatic,Unleaded Petrol, Used,1999,White,5
12836201,2011 Ford Territory TX (4X4) SZ,13990,Ford,Territory,TX (4X4),SZ,2011,159647,Wagon,Automatic,Diesel, Used,2720,Silver,5
12821522,2022 Toyota Corolla Ascent Sport Hybrid ZWE211R,37990,Toyota,Corolla,Ascent Sport Hybrid,ZWE211R,2022,22701,Hatchback,Automatic,Unleaded Petrol/Electric, Used,1798,White,5
12845324,2019 Mitsubishi Triton GLX MR MY20,31990,Mitsubishi,Triton,GLX,MR MY20,2019,13966,Cab Chassis,Manual,Diesel, Used,2440,White,2
12691342,2020 Hyundai Kona Elite (awd) OS.3 MY20,35800,Hyundai,Kona,Elite (awd),OS.3 MY20,2020,12658,Wagon,Automatic,Unleaded Petrol, Used,1591,Grey,5
12718937,2016 Mitsubishi Triton GLX (4X4) MQ MY16,35500,Mitsubishi,Triton,GLX (4X4),MQ MY16,2016,120000,Dual Cab Chassis,Automatic,Diesel, Used,2440,black,5
12743083,2008 Mazda BT-50 B3000 Freestyle SDX (4X4) 08 Upgrade,21990,Mazda,BT-50,B3000 Freestyle SDX (4X4),08 Upgrade,2008,168300,Pickup,Manual,Diesel, Used,2953,White,4
12829681,2017 Mitsubishi ASX LS (2WD) XC MY17,24905,Mitsubishi,ASX,LS (2WD),XC MY17,2017,100408,Wagon,Automatic,Unleaded Petrol, Used,1998,White,5
12843766,2020 Toyota Camry SL ASV70R,42990,Toyota,Camry,SL,ASV70R,2020,35360,Sedan,Automatic,Unleaded Petrol, Used,2494,Brown,5
12769628,2010 Holden Commodore SV6 VE MY10,18795,Holden,Commodore,SV6,VE MY10,2010,175401,Sedan,Automatic,Unleaded Petrol, Used,3565,White,5
12800295,2017 Mazda CX-3 Maxx (awd) DK,23990,Mazda,CX-3,Maxx (awd),DK,2017,108985,Wagon,Automatic,Unleaded Petrol, Used,1998,White,5
12716646,2014 Hyundai I30 Elite 1.6 Crdi GD MY14,13000,Hyundai,I30,Elite 1.6 Crdi,GD MY14,2014,172700,Hatchback,Automatic,Diesel, Used,1582,Grey,5
12727640,2017 Isuzu MU-X LS-M (4X2) UC MY16.5,28990,Isuzu,MU-X,LS-M (4X2),UC MY16.5,2017,172340,Wagon,Automatic,Diesel, Used,2999,Silver,7
12830341,2015 Mitsubishi Triton GLS (4X4) MQ MY16,28888,Mitsubishi,Triton,GLS (4X4),MQ MY16,2015,161187,Dual Cab Utility,Automatic,Diesel, Used,2440,White,5
12800784,2018 Toyota Hilux SR (4X4) GUN126R MY17,43990,Toyota,Hilux,SR (4X4),GUN126R MY17,2018,114160,Dual Cab Chassis,Automatic,Diesel, Used,2753,White,5
12829591,2017 Hyundai Accent Sport RB5,17888,Hyundai,Accent,Sport,RB5,2017,56642,Hatchback,Automatic,Unleaded Petrol, Used,1591,Blue,5
12737425,2013 Hyundai Santa FE Active Crdi (4X4) DM,24500,Hyundai,Santa FE,Active Crdi (4X4),DM,2013,108000,Wagon,Automatic,Diesel, Used,2199,White,7
12794115,2018 Jeep Compass Trailhawk (4X4 Low) M6 MY18,37988,Jeep,Compass,Trailhawk (4X4 Low),M6 MY18,2018,33800,Wagon,Automatic,Diesel, Used,1956,Grey,5
12827934,2021 Mercedes-Benz C300 Mhev W206 MY22,89900,Mercedes-Benz,C300,Mhev,W206 MY22,2021,4334,Sedan,Automatic,Premium Unleaded/Electric, Used,1999,White,5
12780806,2021 Audi Q5 45 Tfsi Quattro Mhev FY MY21,72880,Audi,Q5,45 Tfsi Quattro Mhev,FY MY21,2021,8851,Wagon,Automatic,Premium Unleaded/Electric, Used,1984,White,5
12837678,2021 Nissan Juke ST F16,28490,Nissan,Juke,ST,F16,2021,23875,Hatchback,Automatic,Premium Unleaded Petrol, Used,999,Silver,5
12844724,2011 Ford Territory Titanium (rwd) SZ,14999,Ford,Territory,Titanium (rwd),SZ,2011,226553,Wagon,Automatic,Diesel, Used,2720,White,7
12807317,2004 Holden Crewman Cross 8 Vyii,22990,Holden,Crewman,Cross 8,Vyii,2004,209803,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5665,Black,5
12719534,2012 Dodge Nitro SX KA MY10,16500,Dodge,Nitro,SX,KA MY10,2012,102000,Wagon,Automatic,Unleaded Petrol, Used,3700,White,5
12783683,2014 Holden Commodore SS-V VF,41995,Holden,Commodore,SS-V,VF,2014,149425,Sedan,Manual,Premium Unleaded Petrol, Used,5967,White,5
12834035,2016 Audi RS3 Sportback Quattro 8V,56880,Audi,RS3,Sportback Quattro,8V,2016,79131,Hatchback,Automatic,Premium Unleaded Petrol, Used,2480,Grey,5
12840308,2010 Holden Captiva 5 (4X4) CG MY10,8990,Holden,Captiva,5 (4X4),CG MY10,2010,135590,Wagon,Automatic,Unleaded Petrol, Used,2405,Black,5
12742602,2011 Ford Falcon XR6 FG MK2,21990,Ford,Falcon,XR6,FG MK2,2011,111175,Cab Chassis,Automatic,Unleaded Petrol, Used,3984,Blue,2
12750830,2014 Ford Falcon G6E FG X,17990,Ford,Falcon,G6E,FG X,2014,267352,Sedan,Automatic,Unleaded Petrol, Used,3984,Black,5
12792201,2016 Mitsubishi Pajero Sport GLS (4X4) QE,41990,Mitsubishi,Pajero Sport,GLS (4X4),QE,2016,85506,Wagon,Automatic,Diesel, Used,2442,Silver,5
12825457,2013 Nissan Pulsar ST B17,11990,Nissan,Pulsar,ST,B17,2013,55103,Sedan,Manual,Unleaded Petrol, Used,1798,Grey,5
12810179,2018 Ford Everest Trend (4WD 7 Seat) UA II MY19,51990,Ford,Everest,Trend (4WD 7 Seat),UA II MY19,2018,110006,Wagon,Automatic,Diesel, Used,1996,White,7
12774993,2020 Toyota Corolla Ascent Sport + TR KIT Mzea12R,27990,Toyota,Corolla,Ascent Sport + TR KIT,Mzea12R,2020,18412,Hatchback,Automatic,Unleaded Petrol, Used,1987,White,5
12803054,2019 Toyota Camry SL (hybrid) Axvh71R,46490,Toyota,Camry,SL (hybrid),Axvh71R,2019,71969,Sedan,Automatic,Premium Unleaded/Electric, Used,2494,Blue,5
12707159,2018 Volvo XC60 D4 Inscription 246 MY19,57950,Volvo,XC60,D4 Inscription,246 MY19,2018,56681,Wagon,Automatic,Diesel, Used,1969,White,5
12819700,2015 Subaru Liberty 2.5I MY15,19890,Subaru,Liberty,2.5I,MY15,2015,152326,Sedan,Automatic,Premium Unleaded Petrol, Used,2498,White,5
12815270,2018 Honda HR-V RS MY18,32888,Honda,HR-V,RS,MY18,2018,41872,Wagon,Automatic,Unleaded Petrol, Used,1799,Grey,5
12838355,2015 Peugeot 308 Touring Allure Premium Bluehdi T9,18990,Peugeot,308,Touring Allure Premium Bluehdi,T9,2015,106207,Wagon,Automatic,Diesel, Used,1997,Black,5
12739503,2018 Ford Mustang Fastback GT 5.0 V8 FN,72845,Ford,Mustang,Fastback GT 5.0 V8,FN,2018,14691,Coupe,Automatic,Premium Unleaded Petrol, Used,4950,Orange,4
12831413,2016 Mazda 3 Maxx BM MY15,23999,Mazda,3,Maxx,BM MY15,2016,32771,Hatchback,Automatic,Unleaded Petrol, Used,1998,Silver,5
12809834,2022 Mazda CX-30 G25 Astina (fwd) C30C,48180,Mazda,CX-30,G25 Astina (fwd),C30C,2022,10,Wagon,Automatic,Unleaded Petrol, New In Stock,2488,Red,5
12828973,2016 Renault Koleos Bose SE (4X2) H45 MY15,21990,Renault,Koleos,Bose SE (4X2),H45 MY15,2016,109437,Wagon,Automatic,Premium Unleaded Petrol, Used,2488,White,5
12808250,2021 BMW M135I Xdrive F40,75990,BMW,M135I,Xdrive,F40,2021,14900,Hatchback,Automatic,Premium Unleaded Petrol, Used,1998,Misano,5
12729445,2017 Hyundai I40 Active VF4 Series II MY17,22490,Hyundai,I40,Active,VF4 Series II MY17,2017,71923,Sedan,Automatic,Diesel, Used,1685,White,5
12816472,1998 Toyota Corolla Conquest Seca AE102R,5990,Toyota,Corolla,Conquest Seca,AE102R,1998,96748,Liftback,Automatic,Unleaded Petrol, Used,1762,Silver,5
12758335,2008 Ford Fiesta LX WQ,7990,Ford,Fiesta,LX,WQ,2008,94708,Hatchback,Manual,Premium Unleaded Petrol, Used,1596,Silver,5
12811941,2013 Fiat Freemont Urban JF,14500,Fiat,Freemont,Urban,JF,2013,116848,Wagon,Automatic,Unleaded Petrol, Used,2360,Red,5
12770147,2019 Skoda Kodiaq 132 TSI (4X4) NS MY20,45990,Skoda,Kodiaq,132 TSI (4X4),NS MY20,2019,48985,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Grey,7
12767515,2021 Mazda 3 G20 Pure 300P,31999,Mazda,3,G20 Pure,300P,2021,22246,Sedan,Automatic,Unleaded Petrol, Used,1998,Grey,5
12790873,2021 Toyota Hilux Workmate HI-Rider (4X2) GUN135R,48990,Toyota,Hilux,Workmate HI-Rider (4X2),GUN135R,2021,11340,Double Cab Pick Up,Automatic,Diesel, Used,2393,White,5
12763820,2018 Nissan Qashqai ST J11 MY18,23990,Nissan,Qashqai,ST,J11 MY18,2018,79856,Wagon,Automatic,Unleaded Petrol, Used,1997,Silver,5
12804503,2016 Toyota Fortuner GX GUN156R,35735,Toyota,Fortuner,GX,GUN156R,2016,155793,Wagon,Automatic,Diesel, Used,2753,White,7
12714137,2012 Hyundai Elantra Active MD,10999,Hyundai,Elantra,Active,MD,2012,166136,Sedan,Automatic,Unleaded Petrol, Used,1796,Red,5
12846514,2020 Toyota Corolla Ascent Sport Mzea12R,28500,Toyota,Corolla,Ascent Sport,Mzea12R,2020,17500,Hatchback,Automatic,Unleaded Petrol, Used,1987,Pearl,5
12848265,2015 Volkswagen Golf R AU MY15,28999,Volkswagen,Golf,R,AU MY15,2015,120316,Hatchback,Automatic,Premium Unleaded Petrol, Used,1984,Blue,5
12765779,2016 Mazda 3 SP25 BN MY17,23990,Mazda,3,SP25,BN MY17,2016,54204,Sedan,Manual,Unleaded Petrol, Used,2488,White,5
12836355,2014 Nissan X-Trail ST-L (fwd) T32,22990,Nissan,X-Trail,ST-L (fwd),T32,2014,117198,Wagon,Automatic,Unleaded Petrol, Used,2488,Grey,5
12832302,2013 Toyota 86 GTS ZN6,23900,Toyota,86,GTS,ZN6,2013,129600,Coupe,Manual,Premium Unleaded Petrol, Used,1998,White,4
12848712,2021 Isuzu D-MAX X-Terrain (4X4) RG MY21,65990,Isuzu,D-MAX,X-Terrain (4X4),RG MY21,2021,50099,Crew Cab Utility,Automatic,Diesel, Used,2999,Blue,5
12767898,2015 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY16,37880,Toyota,Landcruiser Prado,GXL (4X4),GDJ150R MY16,2015,238230,Wagon,Automatic,Diesel, Used,2753,Silver,7
12840267,2019 Volkswagen Tiguan 132 TSI Comfortline 5NA MY19,37888,Volkswagen,Tiguan,132 TSI Comfortline,5NA MY19,2019,36492,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Grey,5
12840479,2010 Ford Falcon (LPG) FG,13999,Ford,Falcon,(LPG),FG,2010,173394,Cab Chassis,Automatic,Liquid Petroleum Gas, Used,3984,White,2
12822827,2015 Mitsubishi Outlander XLS (4X4) ZK MY16,28990,Mitsubishi,Outlander,XLS (4X4),ZK MY16,2015,61831,Wagon,Automatic,Diesel, Used,2268,Red,7
12814987,2017 Kia Sportage SI (fwd) QL MY18,23990,Kia,Sportage,SI (fwd),QL MY18,2017,162816,Wagon,Automatic,Unleaded Petrol, Used,1999,Grey,5
12823771,2014 Mercedes-Benz ML350 CDI Bluetec (4X4) 166 MY14,43888,Mercedes-Benz,ML350,CDI Bluetec (4X4),166 MY14,2014,111700,Wagon,Automatic,Diesel, Used,2987,Grey,5
12851374,2021 BMW 430I M Sport G22,89600,BMW,430I,M Sport,G22,2021,11338,Coupe,Automatic,Premium Unleaded Petrol, Used,1998,Black,4
12836131,1999 Holden Commodore Executive VT,2799,Holden,Commodore,Executive,VT,1999,342002,Wagon,Automatic,Unleaded Petrol, Used,3791,White,5
12801496,2014 Toyota Corolla Ascent ZRE172R,17490,Toyota,Corolla,Ascent,ZRE172R,2014,107277,Sedan,Automatic,Unleaded Petrol, Used,1798,Black,5
12815505,2018 Kia Picanto S (aeb) JA MY18,15250,Kia,Picanto,S (aeb),JA MY18,2018,20000,Hatchback,Automatic,Unleaded Petrol, Used,1248,Red,5
12803464,2022 Hyundai Palisade Highlander (8 Seat) LX2.V2 MY22,77211,Hyundai,Palisade,Highlander (8 Seat),LX2.V2 MY22,2022,5032,Wagon,Automatic,Diesel, Used,2199,Black,8
12737934,2006 Nissan X-Trail ST-S X-Treme (4X4) T30 MY06,7999,Nissan,X-Trail,ST-S X-Treme (4X4),T30 MY06,2006,246000,Wagon,Automatic,Unleaded Petrol, Used,2488,Silver,5
12753616,2022 Volvo XC40 Ultimate B5 Dark Mhev 536 MY23,69900,Volvo,XC40,Ultimate B5 Dark Mhev,536 MY23,2022,1255,Wagon,Automatic,Premium Unleaded Petrol, Demo,1969,Green,5
12845390,2022 Toyota Hilux Rogue (4X4) 6 Speaker GUN126R,84990,Toyota,Hilux,Rogue (4X4) 6 Speaker,GUN126R,2022,14,Double Cab Pick Up,Automatic,Diesel, Used,2753,White,5
12779223,1996 Ford Falcon XR6 Efii,16990,Ford,Falcon,XR6,Efii,1996,178000,Sedan,Automatic,Unleaded Petrol, Used,3984,White,5
12447932,2017 Nissan X-Trail ST (2WD) T32 Series 2,28990,Nissan,X-Trail,ST (2WD),T32 Series 2,2017,108423,Wagon,Automatic,Unleaded Petrol, Used,2488,Black,5
12832495,2012 Jeep Grand Cherokee Laredo (4X4) WK,19988,Jeep,Grand Cherokee,Laredo (4X4),WK,2012,183262,Wagon,Automatic,Diesel, Used,2987,Grey,5
12736214,2020 Toyota Corolla Ascent Sport + TR KIT Mzea12R,29990,Toyota,Corolla,Ascent Sport + TR KIT,Mzea12R,2020,15940,Hatchback,Automatic,Unleaded Petrol, Used,1987,Black,5
12805107,2017 Mazda CX-3 Maxx (fwd) DK,17955,Mazda,CX-3,Maxx (fwd),DK,2017,94336,Wagon,Manual,Unleaded Petrol, Used,1998,Red,5
12851230,2015 Nissan Navara ST (4X4) NP300 D23,34913,Nissan,Navara,ST (4X4),NP300 D23,2015,136026,Dual Cab Utility,Automatic,Diesel, Used,2298,Silver,5
12741145,2015 Nissan Navara RX (4X2) NP300 D23,23990,Nissan,Navara,RX (4X2),NP300 D23,2015,153386,Cab Chassis,Manual,Diesel, Used,2298,White,2
12688835,2019 Mitsubishi Eclipse Cross LS (2WD) YA MY19,28990,Mitsubishi,Eclipse Cross,LS (2WD),YA MY19,2019,54770,Wagon,Automatic,Unleaded Petrol, Used,1499,Grey,5
12774577,2020 Volkswagen T-ROC 140TSI Sport A1 MY20,49880,Volkswagen,T-ROC,140TSI Sport,A1 MY20,2020,32943,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Silver,5
12808518,2013 Porsche Cayenne Diesel Series 2 MY13,45990,Porsche,Cayenne,Diesel,Series 2 MY13,2013,134991,Wagon,Automatic,Diesel, Used,2967,Black,5
12760671,2018 Mercedes-Benz CLA250 Sport 4Matic 117 MY18,58990,Mercedes-Benz,CLA250,Sport 4Matic,117 MY18,2018,40739,Coupe,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12741507,2011 Toyota Landcruiser Workmate (4X4) VDJ76R 09 Upgrade,60000,Toyota,Landcruiser,Workmate (4X4),VDJ76R 09 Upgrade,2011,147000,Wagon,Manual,Diesel, Used,4461,White,5
12828273,2016 Subaru Forester 2.5I-S MY16,34000,Subaru,Forester,2.5I-S,MY16,2016,65683,Wagon,Automatic,Unleaded Petrol, Used,2498,White,5
12729069,2016 Mazda BT-50 XTR (4X4) MY16,31990,Mazda,BT-50,XTR (4X4),MY16,2016,161520,Dual Cab Utility,Manual,Diesel, Used,3196,Brown,5
12806116,2015 Mitsubishi Lancer ES Sport CJ MY15,15995,Mitsubishi,Lancer,ES Sport,CJ MY15,2015,150026,Sedan,Manual,Unleaded Petrol, Used,1998,White,5
12769956,2018 Mazda CX-5 Akera (4X4) MY18 (KF Series 2),36590,Mazda,CX-5,Akera (4X4),MY18 (KF Series 2),2018,44919,Wagon,Automatic,Unleaded Petrol, Used,2488,Red,5
12833389,2016 Mazda MX-5 GT K,32100,Mazda,MX-5,GT,K,2016,41601,Roadster,Manual,Premium Unleaded Petrol, Used,1998,Black,2
12813428,2012 Volkswagen Amarok TDI400 Trendline (4X4) 2H MY12,16990,Volkswagen,Amarok,TDI400 Trendline (4X4),2H MY12,2012,269665,Dual Cab Chassis,Manual,Diesel, Used,1968,Silver,5
12739984,2017 Toyota Hilux Workmate GUN122R,21000,Toyota,Hilux,Workmate,GUN122R,2017,112000,Cab Chassis,Manual,Diesel, Used,2393,White,2
12703061,2017 Toyota Hilux SR (4X4) GUN126R,49490,Toyota,Hilux,SR (4X4),GUN126R,2017,79015,Dual Cab Chassis,Automatic,Diesel, Used,2753,White,5
12814224,2011 Hyundai I30 CW SX 2.0 FD MY11,5999,Hyundai,I30,CW SX 2.0,FD MY11,2011,123965,Wagon,Manual,Unleaded Petrol, Used,1975,White,5
12831811,2022 Volkswagen Tiguan Allspace 162TSI Adventure 5NA MY22,54878,Volkswagen,Tiguan,Allspace 162TSI Adventure,5NA MY22,2022,15,Wagon,Automatic,Premium Unleaded Petrol, New In Stock,1984,White,5
12816245,2014 Holden Commodore SS-V VF,34990,Holden,Commodore,SS-V,VF,2014,222228,Sportswagon,Automatic,Premium Unleaded Petrol, Used,5967,White,5
12733569,2009 Holden Captiva SX (4X4) CG MY09.5,8368,Holden,Captiva,SX (4X4),CG MY09.5,2009,251024,Wagon,Automatic,Diesel, Used,1991,Black,7
12754209,2008 Mitsubishi Lancer ES CJ,6888,Mitsubishi,Lancer,ES,CJ,2008,249267,Sedan,Manual,Unleaded Petrol, Used,1998,Silver,5
12832994,2012 Hyundai I30 Elite GD,16980,Hyundai,I30,Elite,GD,2012,91507,Hatchback,Automatic,Unleaded Petrol, Used,1797,Silver,5
12849253,2015 Mitsubishi Pajero GLS LWB (4X4) NX MY15,36999,Mitsubishi,Pajero,GLS LWB (4X4),NX MY15,2015,143190,Wagon,Automatic,Diesel, Used,3200,Black,7
12743623,2018 Mazda CX-3 NEO Sport (fwd) DK MY19,22990,Mazda,CX-3,NEO Sport (fwd),DK MY19,2018,19920,Wagon,Manual,Unleaded Petrol, Used,1998,Grey,5
12781604,2016 Toyota Hilux Workmate GUN122R,22990,Toyota,Hilux,Workmate,GUN122R,2016,176652,Cab Chassis,Manual,Diesel, Used,2393,White,2
12787756,2018 Volkswagen Tiguan 140 TDI Highline 5NA MY18,40721,Volkswagen,Tiguan,140 TDI Highline,5NA MY18,2018,89520,Wagon,Automatic,Diesel, Used,1968,White,5
12794121,2014 Nissan Navara ST (4X4) D40 MY12 Upgrade,24990,Nissan,Navara,ST (4X4),D40 MY12 Upgrade,2014,184484,Dual Cab Pick-up,Automatic,Diesel, Used,2488,Blue,5
12799429,2013 Holden Colorado LX (4X4) RG,27880,Holden,Colorado,LX (4X4),RG,2013,126516,Cab Chassis,Manual,Diesel, Used,2776,White,2
12812039,2018 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19,72850,Ford,Ranger,Raptor 2.0 (4X4),PX Mkiii MY19,2018,58554,Double Cab Pick Up,Automatic,Diesel, Used,1996,Red,5
12841484,2022 Skoda Karoq Sportline (4X4) NU MY22,53690,Skoda,Karoq,Sportline (4X4),NU MY22,2022,899,Wagon,Automatic,Unleaded Petrol, Demo,1984,Red,5
12775895,2018 Ford Ranger XLT 3.2 (4X4) PX Mkii MY18,42990,Ford,Ranger,XLT 3.2 (4X4),PX Mkii MY18,2018,126607,Super Cab Utility,Automatic,Diesel, Used,3198,Grey,4
12841792,2013 Mazda CX-5 Maxx (4X4) MY13,13995,Mazda,CX-5,Maxx (4X4),MY13,2013,223541,Wagon,Automatic,Unleaded Petrol, Used,2488,Blue,5
12836163,2016 Volkswagen Tiguan 132 TSI Comfortline 5NA,28990,Volkswagen,Tiguan,132 TSI Comfortline,5NA,2016,107020,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Black,5
12825432,2014 Hyundai I30 SE GD MY14,16490,Hyundai,I30,SE,GD MY14,2014,171626,Hatchback,Automatic,Unleaded Petrol, Used,1797,White,5
12805976,2015 Toyota Camry Altise ASV50R,23990,Toyota,Camry,Altise,ASV50R,2015,55207,Sedan,Automatic,Unleaded Petrol, Used,2494,White,5
12699019,2015 Holden Colorado LTZ (4X2) RG MY15,32800,Holden,Colorado,LTZ (4X2),RG MY15,2015,145729,Crew Cab Pickup,Automatic,Diesel, Used,2776,Grey,5
12845433,2013 Subaru XV 2.0I-L MY13,13990,Subaru,XV,2.0I-L,MY13,2013,209410,Wagon,Manual,Unleaded Petrol, Used,1995,Silver,5
12837435,2018 Mercedes-Benz GLA45 4Matic X156 MY19,71850,Mercedes-Benz,GLA45,4Matic,X156 MY19,2018,48563,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Black,5
12800957,2008 Nissan Navara ST-X (4X4) D40,9999,Nissan,Navara,ST-X (4X4),D40,2008,306722,King Cab Pickup,Manual,Diesel, Used,2488,Red,2
12791925,2020 Mazda CX-5 Akera Turbo (awd) 100TH Anniv CX5J,49990,Mazda,CX-5,Akera Turbo (awd) 100TH Anniv,CX5J,2020,26226,Wagon,Automatic,Unleaded Petrol, Used,2488,White,5
12801744,2021 Hyundai Palisade Highlander (7 Seat) LX2.V2 MY22,79980,Hyundai,Palisade,Highlander (7 Seat),LX2.V2 MY22,2021,5047,Wagon,Automatic,Diesel, Demo,2199,Red,7
12823136,2003 Toyota RAV4 Extreme ACA21R,9999,Toyota,RAV4,Extreme,ACA21R,2003,198703,Wagon,Automatic,Unleaded Petrol, Used,1998,Black,5
12834762,2019 Great Wall Steed (4X2) NBP,19990,Great Wall,Steed,(4X2),NBP,2019,61333,Dual Cab Utility,Manual,Premium Unleaded Petrol, Used,2378,Red,5
12770145,2021 Mazda CX-30 G20 Evolve (fwd) C30B,37730,Mazda,CX-30,G20 Evolve (fwd),C30B,2021,16725,Wagon,Automatic,Unleaded Petrol, Used,1998,Red,5
12728251,2010 Kia Sorento SI (4X4) XM,11199,Kia,Sorento,SI (4X4),XM,2010,225000,Wagon,Manual,Diesel, Used,2199,Silver,7
12774266,2017 Toyota Yaris Ascent NCP130R MY17,17288,Toyota,Yaris,Ascent,NCP130R MY17,2017,89500,Hatchback,Automatic,Unleaded Petrol, Used,1299,Blue,5
12830921,2007 Honda Accord VTI 40 MY06 Upgrade,9999,Honda,Accord,VTI,40 MY06 Upgrade,2007,160237,Sedan,Automatic,Unleaded Petrol, Used,2354,Black,5
12704336,2019 Ford Escape Trend (awd) ZG MY19.25,29990,Ford,Escape,Trend (awd),ZG MY19.25,2019,87822,Wagon,Automatic,Diesel, Used,1998,Red,5
12805486,2007 Honda Accord VTI 40 MY06 Upgrade,6500,Honda,Accord,VTI,40 MY06 Upgrade,2007,221900,Sedan,Automatic,Unleaded Petrol, Used,2354,Silver,5
12765121,2019 Hyundai I30 Active PD2 MY19,24990,Hyundai,I30,Active,PD2 MY19,2019,51291,Hatchback,Automatic,Unleaded Petrol, Used,1999,Red,5
12825340,2017 Kia Sportage SI (fwd) QL MY18,27999,Kia,Sportage,SI (fwd),QL MY18,2017,50817,Wagon,Automatic,Unleaded Petrol, Used,1999,Silver,5
12774093,2013 Ford Kuga Trend (awd) TF,16998,Ford,Kuga,Trend (awd),TF,2013,121909,Wagon,Automatic,Premium Unleaded Petrol, Used,1596,Silver,5
12781892,2022 Mazda CX-5 Touring (awd) CX5L,47900,Mazda,CX-5,Touring (awd),CX5L,2022,2000,Wagon,Automatic,Unleaded Petrol, Demo,2488,Brown,5
12725936,2014 Audi S4 3.0 Tfsi Quattro B8 (8K) MY14,37990,Audi,S4,3.0 Tfsi Quattro,B8 (8K) MY14,2014,80913,Sedan,Automatic,Premium Unleaded Petrol, Used,2995,Black,5
12844815,2005 Toyota Corolla Ascent Seca ZZE122R,6500,Toyota,Corolla,Ascent Seca,ZZE122R,2005,179836,Hatchback,Automatic,Unleaded Petrol, Used,1794,Silver,5
